,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre
399321,25586,0.40122363241964776,1.0,1.0,1.0,0.93,0.08823529411764706,1.0,0.0,0.0,2018.2
399322,25586,0.3951595852935129,1.0,0.0,1.0,0.97,0.17647058823529413,1.0,0.0,0.0,2018.2
399323,25586,0.3951595852935129,1.0,0.5,1.0,0.97,0.17647058823529413,1.0,0.0,0.0,2018.2
399324,25586,0.3951595852935129,1.0,1.0,0.9,0.97,0.17647058823529413,1.0,0.0,0.0,2018.2
399325,25586,0.12311428032715299,1.0,0.0,1.0,1.0,0.058823529411764705,1.0,0.0,0.0,2018.2
399326,25586,0.12311428032715299,1.0,0.5,1.0,1.0,0.058823529411764705,1.0,0.0,0.0,2018.2
399327,25586,0.12311428032715299,1.0,1.0,1.0,1.0,0.058823529411764705,1.0,0.0,0.0,2018.2
399328,25586,0.7574790974649974,1.0,0.0,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2018.2
399329,25586,0.7574790974649974,1.0,0.5,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2018.2
399330,25586,0.7574790974649974,1.0,1.0,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2018.2
399331,25586,0.2616577785617348,1.0,0.0,1.0,1.0,0.08823529411764706,1.0,0.0,0.0,2018.2
399332,25586,0.2616577785617348,1.0,0.5,0.99,1.0,0.08823529411764706,1.0,0.0,0.0,2018.2
399333,25586,0.2616577785617348,1.0,1.0,1.0,1.0,0.08823529411764706,1.0,0.0,0.0,2018.2
399334,25586,0.968982830946613,1.0,0.0,1.0,0.72,0.08823529411764706,1.0,0.0,0.0,2018.2
399335,25586,0.968982830946613,1.0,0.5,0.6599999999999999,0.72,0.08823529411764706,1.0,0.0,0.0,2018.2
399336,25586,0.968982830946613,1.0,1.0,0.5,0.72,0.08823529411764706,1.0,0.0,0.0,2018.2
399337,25586,0.7468730645545468,1.0,0.0,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2018.2
399338,25586,0.7468730645545468,1.0,0.5,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2018.2
399339,25586,0.7468730645545468,1.0,1.0,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2018.2
399340,25586,0.8735202278936577,1.0,0.0,0.0,0.39,0.23529411764705882,0.0,0.0,0.0,2018.2
399341,25586,0.8735202278936577,1.0,0.5,0.61,0.39,0.23529411764705882,0.0,0.0,0.0,2018.2
399342,25586,0.8735202278936577,1.0,1.0,0.3,0.39,0.23529411764705882,0.0,0.0,0.0,2018.2
399343,25586,0.5881289809592949,1.0,0.0,0.86,0.71,0.17647058823529413,1.0,0.0,0.0,2018.2
399344,25586,0.5881289809592949,1.0,0.5,0.77,0.71,0.17647058823529413,1.0,0.0,0.0,2018.2
399345,25586,0.5881289809592949,1.0,1.0,0.5,0.71,0.17647058823529413,1.0,0.0,0.0,2018.2
399346,25586,0.20556565365057455,1.0,0.0,1.0,0.85,0.17647058823529413,1.0,0.0,0.0,2018.2
399347,25586,0.20556565365057455,1.0,0.5,0.95,0.85,0.17647058823529413,1.0,0.0,0.0,2018.2
399348,25586,0.20556565365057455,1.0,1.0,0.0,0.85,0.17647058823529413,1.0,0.0,0.0,2018.2
399349,25586,0.2132973127331526,1.0,0.0,0.97,0.82,0.14705882352941177,1.0,0.0,0.0,2018.2
399350,25586,0.2132973127331526,1.0,0.5,1.0,0.82,0.14705882352941177,1.0,0.0,0.0,2018.2
399351,25586,0.2132973127331526,1.0,1.0,0.5,0.82,0.14705882352941177,1.0,0.0,0.0,2018.2
399352,25586,0.854148281805493,1.0,0.0,1.0,0.93,0.058823529411764705,1.0,0.0,0.0,2018.2
399353,25586,0.854148281805493,1.0,0.5,1.0,0.93,0.058823529411764705,1.0,0.0,0.0,2018.2
399354,25586,0.854148281805493,1.0,1.0,0.8,0.93,0.058823529411764705,1.0,0.0,0.0,2018.2
407158,25581,0.14528859743362604,0.6666666666666666,0.0,0.3,0.6,0.07352941176470588,1.0,0.0,0.0,2018.2
407159,25581,0.14528859743362604,0.6666666666666666,1.0,0.55,0.6,0.07352941176470588,1.0,0.0,0.0,2018.2
407160,25581,0.14528859743362604,0.6666666666666666,0.5,0.55,0.6,0.07352941176470588,1.0,0.0,0.0,2018.2
407161,25581,0.4501620971150861,0.6666666666666666,0.0,0.1,0.5700000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
407162,25581,0.4501620971150861,0.6666666666666666,0.5,0.2,0.5700000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
407163,25581,0.4501620971150861,0.6666666666666666,1.0,0.8,0.5700000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
407167,25581,0.42550458098187194,0.6666666666666666,0.0,0.4,0.63,0.17647058823529413,1.0,0.0,0.0,2018.2
407168,25581,0.42550458098187194,0.6666666666666666,0.5,0.35,0.63,0.17647058823529413,1.0,0.0,0.0,2018.2
407169,25581,0.42550458098187194,0.6666666666666666,1.0,0.7,0.63,0.17647058823529413,1.0,0.0,0.0,2018.2
407173,25581,0.7908565581437084,0.6666666666666666,0.5,0.25,0.62,0.23529411764705882,1.0,0.0,0.0,2018.2
407174,25581,0.7908565581437084,0.6666666666666666,0.0,0.45,0.62,0.23529411764705882,1.0,0.0,0.0,2018.2
407175,25581,0.7908565581437084,0.6666666666666666,1.0,0.7,0.62,0.23529411764705882,1.0,0.0,0.0,2018.2
407176,25581,0.9491328793039687,0.6666666666666666,1.0,0.6,0.63,0.25,1.0,0.0,0.0,2018.2
407177,25581,0.9491328793039687,0.6666666666666666,0.0,0.3,0.63,0.25,1.0,0.0,0.0,2018.2
407178,25581,0.9491328793039687,0.6666666666666666,0.5,0.4,0.63,0.25,1.0,0.0,0.0,2018.2
407179,25581,0.42327688809334774,0.6666666666666666,0.0,0.35,0.58,0.14705882352941177,1.0,0.0,0.0,2018.2
407180,25581,0.42327688809334774,0.6666666666666666,0.5,0.8,0.58,0.14705882352941177,1.0,0.0,0.0,2018.2
407181,25581,0.42327688809334774,0.6666666666666666,1.0,0.2,0.58,0.14705882352941177,1.0,0.0,0.0,2018.2
407182,25581,0.8308343900667785,0.6666666666666666,0.0,0.1,0.78,0.14705882352941177,1.0,0.0,0.0,2018.2
407183,25581,0.8308343900667785,0.6666666666666666,0.5,0.35,0.78,0.14705882352941177,1.0,0.0,0.0,2018.2
407184,25581,0.8308343900667785,0.6666666666666666,1.0,1.0,0.78,0.14705882352941177,1.0,0.0,0.0,2018.2
407185,25581,0.7611768134379615,0.6666666666666666,0.0,0.35,0.55,0.11764705882352941,1.0,0.0,0.0,2018.2
407186,25581,0.7611768134379615,0.6666666666666666,0.5,0.45,0.55,0.11764705882352941,1.0,0.0,0.0,2018.2
407187,25581,0.7611768134379615,0.6666666666666666,1.0,0.85,0.55,0.11764705882352941,1.0,0.0,0.0,2018.2
407188,25581,0.8791415033885663,0.6666666666666666,1.0,0.7,0.65,0.029411764705882353,1.0,0.0,0.0,2018.2
407189,25581,0.8791415033885663,0.6666666666666666,0.0,0.45,0.65,0.029411764705882353,1.0,0.0,0.0,2018.2
407190,25581,0.8791415033885663,0.6666666666666666,0.5,0.3,0.65,0.029411764705882353,1.0,0.0,0.0,2018.2
407191,25581,0.5837414044326081,0.6666666666666666,0.0,0.6,0.6799999999999999,0.058823529411764705,1.0,0.0,0.0,2018.2
407192,25581,0.5837414044326081,0.6666666666666666,0.5,0.6,0.6799999999999999,0.058823529411764705,1.0,0.0,0.0,2018.2
407193,25581,0.5837414044326081,0.6666666666666666,1.0,0.8300000000000001,0.6799999999999999,0.058823529411764705,1.0,0.0,0.0,2018.2
407197,25581,0.7558504214015345,0.6666666666666666,1.0,0.9,0.62,0.0,1.0,0.0,0.0,2018.2
407198,25581,0.7558504214015345,0.6666666666666666,0.0,0.5,0.62,0.0,1.0,0.0,0.0,2018.2
407199,25581,0.7558504214015345,0.6666666666666666,0.5,0.45,0.62,0.0,1.0,0.0,0.0,2018.2
407200,25581,0.00970645426683914,0.6666666666666666,0.0,0.55,0.65,0.20588235294117646,1.0,0.0,0.0,2018.2
407201,25581,0.00970645426683914,0.6666666666666666,0.5,0.6,0.65,0.20588235294117646,1.0,0.0,0.0,2018.2
407202,25581,0.00970645426683914,0.6666666666666666,1.0,0.8,0.65,0.20588235294117646,1.0,0.0,0.0,2018.2
407203,25581,0.937618068004,0.6666666666666666,0.0,0.05,0.6,0.19117647058823528,1.0,0.0,0.0,2018.2
407204,25581,0.937618068004,0.6666666666666666,0.5,0.3,0.6,0.19117647058823528,1.0,0.0,0.0,2018.2
407205,25581,0.937618068004,0.6666666666666666,1.0,0.8,0.6,0.19117647058823528,1.0,0.0,0.0,2018.2
407212,25581,0.8840012365582132,0.6666666666666666,0.0,0.35,0.58,0.20588235294117646,1.0,0.0,0.0,2018.2
407213,25581,0.8840012365582132,0.6666666666666666,0.5,0.7,0.58,0.20588235294117646,1.0,0.0,0.0,2018.2
407214,25581,0.8840012365582132,0.6666666666666666,1.0,0.7,0.58,0.20588235294117646,1.0,0.0,0.0,2018.2
407215,25581,0.16926721846816184,0.6666666666666666,0.0,0.65,0.8,0.25,1.0,0.0,0.0,2018.2
407216,25581,0.16926721846816184,0.6666666666666666,0.5,1.0,0.8,0.25,1.0,0.0,0.0,2018.2
407217,25581,0.16926721846816184,0.6666666666666666,1.0,0.75,0.8,0.25,1.0,0.0,0.0,2018.2
407218,25581,0.06269836513191562,0.6666666666666666,0.5,0.45,0.5700000000000001,0.014705882352941176,1.0,0.0,0.0,2018.2
407219,25581,0.06269836513191562,0.6666666666666666,1.0,0.9,0.5700000000000001,0.014705882352941176,1.0,0.0,0.0,2018.2
407220,25581,0.06269836513191562,0.6666666666666666,0.0,0.35,0.5700000000000001,0.014705882352941176,1.0,0.0,0.0,2018.2
407227,25581,0.37682167258684196,0.6666666666666666,0.0,0.6,0.53,0.20588235294117646,1.0,0.0,0.0,2018.2
407228,25581,0.37682167258684196,0.6666666666666666,0.5,0.6,0.53,0.20588235294117646,1.0,0.0,0.0,2018.2
407229,25581,0.37682167258684196,0.6666666666666666,1.0,0.4,0.53,0.20588235294117646,1.0,0.0,0.0,2018.2
407230,25581,0.4605717851758806,0.6666666666666666,1.0,0.7,0.52,0.16176470588235295,1.0,0.0,0.0,2018.2
407231,25581,0.4605717851758806,0.6666666666666666,0.0,0.2,0.52,0.16176470588235295,1.0,0.0,0.0,2018.2
407232,25581,0.4605717851758806,0.6666666666666666,0.5,0.35,0.52,0.16176470588235295,1.0,0.0,0.0,2018.2
407236,25581,0.5162118283530872,0.6666666666666666,0.0,0.1,0.85,0.029411764705882353,1.0,0.0,0.0,2018.2
407237,25581,0.5162118283530872,0.6666666666666666,0.5,0.6,0.85,0.029411764705882353,1.0,0.0,0.0,2018.2
407238,25581,0.5162118283530872,0.6666666666666666,1.0,1.0,0.85,0.029411764705882353,1.0,0.0,0.0,2018.2
407254,25581,0.11121548748430249,0.6666666666666666,1.0,0.73,0.51,0.17647058823529413,1.0,0.0,0.0,2018.2
407255,25581,0.11121548748430249,0.6666666666666666,0.0,0.2,0.51,0.17647058823529413,1.0,0.0,0.0,2018.2
407256,25581,0.11121548748430249,0.6666666666666666,0.5,0.0,0.51,0.17647058823529413,1.0,0.0,0.0,2018.2
407257,25581,0.8589357914519332,0.6666666666666666,1.0,0.7,0.77,0.1323529411764706,1.0,0.0,0.0,2018.2
407258,25581,0.8589357914519332,0.6666666666666666,0.0,0.2,0.77,0.1323529411764706,1.0,0.0,0.0,2018.2
407259,25581,0.8589357914519332,0.6666666666666666,0.5,0.8,0.77,0.1323529411764706,1.0,0.0,0.0,2018.2
407260,25581,0.8891383766788508,0.6666666666666666,0.0,0.7,0.86,0.11764705882352941,1.0,0.0,0.0,2018.2
407261,25581,0.8891383766788508,0.6666666666666666,0.5,1.0,0.86,0.11764705882352941,1.0,0.0,0.0,2018.2
407262,25581,0.8891383766788508,0.6666666666666666,1.0,0.8800000000000001,0.86,0.11764705882352941,1.0,0.0,0.0,2018.2
407263,25581,0.2560691686858788,0.6666666666666666,0.0,0.15,0.25,0.20588235294117646,0.0,0.0,0.0,2018.2
407264,25581,0.2560691686858788,0.6666666666666666,0.5,0.15,0.25,0.20588235294117646,0.0,0.0,0.0,2018.2
407265,25581,0.2560691686858788,0.6666666666666666,1.0,0.45,0.25,0.20588235294117646,0.0,0.0,0.0,2018.2
407266,25581,0.5710916936166385,0.6666666666666666,0.0,0.5,0.6599999999999999,0.17647058823529413,1.0,0.0,0.0,2018.2
407267,25581,0.5710916936166385,0.6666666666666666,0.5,0.7,0.6599999999999999,0.17647058823529413,1.0,0.0,0.0,2018.2
407268,25581,0.5710916936166385,0.6666666666666666,1.0,0.78,0.6599999999999999,0.17647058823529413,1.0,0.0,0.0,2018.2
417143,25584,0.4342691498128559,0.1111111111111111,0.5,0.48,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2018.2
417144,25584,0.4342691498128559,0.1111111111111111,1.0,0.55,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2018.2
417145,25584,0.4342691498128559,0.1111111111111111,0.0,0.24,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2018.2
417146,25584,0.7025507755245345,0.1111111111111111,0.0,0.96,0.5599999999999999,0.23529411764705882,0.0,0.0,0.0,2018.2
417147,25584,0.7025507755245345,0.1111111111111111,0.5,0.53,0.5599999999999999,0.23529411764705882,0.0,0.0,0.0,2018.2
417148,25584,0.7025507755245345,0.1111111111111111,1.0,0.15,0.5599999999999999,0.23529411764705882,0.0,0.0,0.0,2018.2
417149,25584,0.8721096470060505,0.1111111111111111,0.0,0.9800000000000001,0.64,0.23529411764705882,0.0,0.0,0.0,2018.2
417150,25584,0.8721096470060505,0.1111111111111111,0.5,0.95,0.64,0.23529411764705882,0.0,0.0,0.0,2018.2
417151,25584,0.8721096470060505,0.1111111111111111,1.0,0.0,0.64,0.23529411764705882,0.0,0.0,0.0,2018.2
417152,25584,0.9918021435428027,0.1111111111111111,0.0,0.9800000000000001,0.8099999999999999,0.14705882352941177,1.0,0.0,0.0,2018.2
417153,25584,0.9918021435428027,0.1111111111111111,1.0,0.55,0.8099999999999999,0.14705882352941177,1.0,0.0,0.0,2018.2
417154,25584,0.9918021435428027,0.1111111111111111,0.5,0.9,0.8099999999999999,0.14705882352941177,1.0,0.0,0.0,2018.2
417155,25584,0.2122319881766511,0.1111111111111111,0.0,0.78,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
417156,25584,0.2122319881766511,0.1111111111111111,0.5,0.8,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
417157,25584,0.2122319881766511,0.1111111111111111,1.0,0.93,0.8400000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
417158,25584,0.6245384250713201,0.1111111111111111,1.0,0.8,0.8800000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
417159,25584,0.6245384250713201,0.1111111111111111,0.0,0.8300000000000001,0.8800000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
417160,25584,0.6245384250713201,0.1111111111111111,0.5,1.0,0.8800000000000001,0.14705882352941177,1.0,0.0,0.0,2018.2
417161,25584,0.5460483399394599,0.1111111111111111,0.0,0.74,0.62,0.17647058823529413,1.0,0.0,0.0,2018.2
417162,25584,0.5460483399394599,0.1111111111111111,0.5,0.3,0.62,0.17647058823529413,1.0,0.0,0.0,2018.2
417163,25584,0.5460483399394599,0.1111111111111111,1.0,0.8099999999999999,0.62,0.17647058823529413,1.0,0.0,0.0,2018.2
417164,25584,0.6600176815705292,0.1111111111111111,0.0,0.93,0.63,0.23529411764705882,1.0,0.0,0.0,2018.2
417165,25584,0.6600176815705292,0.1111111111111111,0.5,0.25,0.63,0.23529411764705882,1.0,0.0,0.0,2018.2
417166,25584,0.6600176815705292,0.1111111111111111,1.0,0.64,0.63,0.23529411764705882,1.0,0.0,0.0,2018.2
417167,25584,0.258156126530155,0.1111111111111111,0.0,0.45999999999999996,0.54,0.23529411764705882,1.0,0.0,0.0,2018.2
417168,25584,0.258156126530155,0.1111111111111111,1.0,0.71,0.54,0.23529411764705882,1.0,0.0,0.0,2018.2
417169,25584,0.258156126530155,0.1111111111111111,0.5,0.45,0.54,0.23529411764705882,1.0,0.0,0.0,2018.2
417170,25584,0.2774278886896157,0.1111111111111111,0.0,0.93,0.93,0.23529411764705882,1.0,0.0,0.0,2018.2
417171,25584,0.2774278886896157,0.1111111111111111,0.5,0.8800000000000001,0.93,0.23529411764705882,1.0,0.0,0.0,2018.2
417172,25584,0.2774278886896157,0.1111111111111111,1.0,0.97,0.93,0.23529411764705882,1.0,0.0,0.0,2018.2
417173,25584,0.2302293798630865,0.1111111111111111,0.0,0.93,0.85,0.058823529411764705,1.0,0.0,0.0,2018.2
417174,25584,0.2302293798630865,0.1111111111111111,0.5,0.6799999999999999,0.85,0.058823529411764705,1.0,0.0,0.0,2018.2
417175,25584,0.2302293798630865,0.1111111111111111,1.0,0.93,0.85,0.058823529411764705,1.0,0.0,0.0,2018.2
417176,25584,0.45227874094424464,0.1111111111111111,0.0,0.63,0.75,0.23529411764705882,1.0,0.0,0.0,2018.2
417177,25584,0.45227874094424464,0.1111111111111111,0.5,0.8800000000000001,0.75,0.23529411764705882,1.0,0.0,0.0,2018.2
417178,25584,0.45227874094424464,0.1111111111111111,1.0,0.75,0.75,0.23529411764705882,1.0,0.0,0.0,2018.2
417179,25584,0.1416705891828284,0.1111111111111111,0.0,0.93,0.79,0.058823529411764705,1.0,0.0,0.0,2018.2
417180,25584,0.1416705891828284,0.1111111111111111,0.5,0.63,0.79,0.058823529411764705,1.0,0.0,0.0,2018.2
417181,25584,0.1416705891828284,0.1111111111111111,1.0,0.8099999999999999,0.79,0.058823529411764705,1.0,0.0,0.0,2018.2
417182,25584,0.8537505357572854,0.1111111111111111,0.0,0.11000000000000001,0.04,0.2647058823529412,0.0,0.0,0.0,2018.2
417183,25584,0.8537505357572854,0.1111111111111111,1.0,0.0,0.04,0.2647058823529412,0.0,0.0,0.0,2018.2
417184,25584,0.8537505357572854,0.1111111111111111,0.5,0.0,0.04,0.2647058823529412,0.0,0.0,0.0,2018.2
417185,25584,0.5782670439639304,0.1111111111111111,0.0,0.51,0.29,0.14705882352941177,0.0,0.0,0.0,2018.2
417186,25584,0.5782670439639304,0.1111111111111111,0.5,0.25,0.29,0.14705882352941177,0.0,0.0,0.0,2018.2
417187,25584,0.5782670439639304,0.1111111111111111,1.0,0.1,0.29,0.14705882352941177,0.0,0.0,0.0,2018.2
417200,25584,0.319973172056136,0.1111111111111111,0.0,0.55,0.5599999999999999,0.23529411764705882,1.0,0.0,0.0,2018.2
417201,25584,0.319973172056136,0.1111111111111111,0.5,0.5599999999999999,0.5599999999999999,0.23529411764705882,1.0,0.0,0.0,2018.2
417202,25584,0.319973172056136,0.1111111111111111,1.0,0.5599999999999999,0.5599999999999999,0.23529411764705882,1.0,0.0,0.0,2018.2
417206,25584,0.2777531704360979,0.1111111111111111,0.0,0.8699999999999999,0.8800000000000001,0.23529411764705882,1.0,0.0,0.0,2018.2
417207,25584,0.2777531704360979,0.1111111111111111,0.5,0.8300000000000001,0.8800000000000001,0.23529411764705882,1.0,0.0,0.0,2018.2
417208,25584,0.2777531704360979,0.1111111111111111,1.0,0.95,0.8800000000000001,0.23529411764705882,1.0,0.0,0.0,2018.2
417209,25584,0.38924160043635486,0.1111111111111111,1.0,0.71,0.8699999999999999,0.08823529411764706,1.0,0.0,0.0,2018.2
417210,25584,0.38924160043635486,0.1111111111111111,0.0,0.9,0.8699999999999999,0.08823529411764706,1.0,0.0,0.0,2018.2
417211,25584,0.38924160043635486,0.1111111111111111,0.5,1.0,0.8699999999999999,0.08823529411764706,1.0,0.0,0.0,2018.2
417212,25584,0.6729054119847869,0.1111111111111111,0.0,0.2,0.06999999999999999,0.2647058823529412,0.0,0.0,0.0,2018.2
417213,25584,0.6729054119847869,0.1111111111111111,0.5,0.0,0.06999999999999999,0.2647058823529412,0.0,0.0,0.0,2018.2
417214,25584,0.6729054119847869,0.1111111111111111,1.0,0.0,0.06999999999999999,0.2647058823529412,0.0,0.0,0.0,2018.2
417215,25584,0.9000550640407655,0.1111111111111111,0.0,0.16999999999999998,0.38,0.23529411764705882,0.0,0.0,0.0,2018.2
417216,25584,0.9000550640407655,0.1111111111111111,0.5,0.0,0.38,0.23529411764705882,0.0,0.0,0.0,2018.2
417217,25584,0.9000550640407655,0.1111111111111111,1.0,0.97,0.38,0.23529411764705882,0.0,0.0,0.0,2018.2
417218,25584,0.5737563092248691,0.1111111111111111,0.0,0.8800000000000001,0.6799999999999999,0.23529411764705882,1.0,0.0,0.0,2018.2
417219,25584,0.5737563092248691,0.1111111111111111,0.5,0.0,0.6799999999999999,0.23529411764705882,1.0,0.0,0.0,2018.2
417220,25584,0.5737563092248691,0.1111111111111111,1.0,0.78,0.6799999999999999,0.23529411764705882,1.0,0.0,0.0,2018.2
417221,25584,0.01318052712557621,0.1111111111111111,0.0,0.96,0.9,0.20588235294117646,1.0,0.0,0.0,2018.2
417222,25584,0.01318052712557621,0.1111111111111111,0.5,0.95,0.9,0.20588235294117646,1.0,0.0,0.0,2018.2
417223,25584,0.01318052712557621,0.1111111111111111,1.0,0.8,0.9,0.20588235294117646,1.0,0.0,0.0,2018.2
417224,25584,0.17413003159636178,0.1111111111111111,0.0,0.42000000000000004,0.53,0.20588235294117646,1.0,0.0,0.0,2018.2
417225,25584,0.17413003159636178,0.1111111111111111,0.5,0.43,0.53,0.20588235294117646,1.0,0.0,0.0,2018.2
417226,25584,0.17413003159636178,0.1111111111111111,1.0,0.75,0.53,0.20588235294117646,1.0,0.0,0.0,2018.2
417227,25584,0.8110068308263841,0.1111111111111111,0.0,0.33999999999999997,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2018.2
417228,25584,0.8110068308263841,0.1111111111111111,0.5,0.0,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2018.2
417229,25584,0.8110068308263841,0.1111111111111111,1.0,0.78,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2018.2
417230,25584,0.7444051649961888,0.1111111111111111,0.0,0.76,0.72,0.11764705882352941,1.0,0.0,0.0,2018.2
417231,25584,0.7444051649961888,0.1111111111111111,0.5,0.7,0.72,0.11764705882352941,1.0,0.0,0.0,2018.2
417232,25584,0.7444051649961888,0.1111111111111111,1.0,0.71,0.72,0.11764705882352941,1.0,0.0,0.0,2018.2
417233,25584,0.32520054392669995,0.1111111111111111,0.0,0.54,0.52,0.14705882352941177,1.0,0.0,0.0,2018.2
417234,25584,0.32520054392669995,0.1111111111111111,0.5,0.3,0.52,0.14705882352941177,1.0,0.0,0.0,2018.2
417235,25584,0.32520054392669995,0.1111111111111111,1.0,0.71,0.52,0.14705882352941177,1.0,0.0,0.0,2018.2
417236,25584,0.612953798033333,0.1111111111111111,0.5,0.8,0.72,0.11764705882352941,1.0,0.0,0.0,2018.2
417237,25584,0.612953798033333,0.1111111111111111,1.0,0.75,0.72,0.11764705882352941,1.0,0.0,0.0,2018.2
417238,25584,0.612953798033333,0.1111111111111111,0.0,0.62,0.72,0.11764705882352941,1.0,0.0,0.0,2018.2
417239,25584,0.5814627969197926,0.1111111111111111,0.0,0.95,0.75,0.17647058823529413,1.0,0.0,0.0,2018.2
417240,25584,0.5814627969197926,0.1111111111111111,0.5,0.55,0.75,0.17647058823529413,1.0,0.0,0.0,2018.2
417241,25584,0.5814627969197926,0.1111111111111111,1.0,0.75,0.75,0.17647058823529413,1.0,0.0,0.0,2018.2
531698,22196,0.22162388537353367,0.8888888888888888,0.0,0.63,0.51,0.0,1.0,0.0,0.0,2018.2
531699,22196,0.22162388537353367,0.8888888888888888,0.5,0.5,0.51,0.0,1.0,0.0,0.0,2018.2
531700,22196,0.22162388537353367,0.8888888888888888,1.0,0.1,0.51,0.0,1.0,0.0,0.0,2018.2
531701,22196,0.5363463400752188,0.8888888888888888,0.0,0.38,0.62,0.0,1.0,0.0,0.0,2018.2
531702,22196,0.5363463400752188,0.8888888888888888,0.5,0.64,0.62,0.0,1.0,0.0,0.0,2018.2
531703,22196,0.5363463400752188,0.8888888888888888,1.0,0.8400000000000001,0.62,0.0,1.0,0.0,0.0,2018.2
531704,22196,0.2915585378828782,0.8888888888888888,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2018.2
531705,22196,0.2915585378828782,0.8888888888888888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
531706,22196,0.2915585378828782,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
531707,22196,0.7557856018177815,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
531708,22196,0.7557856018177815,0.8888888888888888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
531709,22196,0.7557856018177815,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
531710,22196,0.16177355891899514,0.8888888888888888,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2018.2
531711,22196,0.16177355891899514,0.8888888888888888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
531712,22196,0.16177355891899514,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.2
531713,22196,0.6323870021896599,0.8888888888888888,0.0,0.37,0.6900000000000001,0.0,1.0,0.0,0.0,2018.2
531714,22196,0.6323870021896599,0.8888888888888888,0.5,0.77,0.6900000000000001,0.0,1.0,0.0,0.0,2018.2
531715,22196,0.6323870021896599,0.8888888888888888,1.0,0.9199999999999999,0.6900000000000001,0.0,1.0,0.0,0.0,2018.2
531716,22196,0.35057924188595957,0.8888888888888888,0.0,0.39,0.15,0.0,0.0,0.0,0.0,2018.2
531717,22196,0.35057924188595957,0.8888888888888888,0.5,0.0,0.15,0.0,0.0,0.0,0.0,2018.2
531718,22196,0.35057924188595957,0.8888888888888888,1.0,0.05,0.15,0.0,0.0,0.0,0.0,2018.2
531719,22196,0.2745573071234144,0.8888888888888888,0.0,0.13,0.04,0.0,0.0,0.0,0.0,2018.2
531720,22196,0.2745573071234144,0.8888888888888888,0.5,0.0,0.04,0.0,0.0,0.0,0.0,2018.2
531721,22196,0.2745573071234144,0.8888888888888888,1.0,0.0,0.04,0.0,0.0,0.0,0.0,2018.2
531722,22196,0.5032772966142347,0.8888888888888888,0.0,0.36,0.24,0.0,0.0,0.0,0.0,2018.2
531723,22196,0.5032772966142347,0.8888888888888888,0.5,0.22999999999999998,0.24,0.0,0.0,0.0,0.0,2018.2
531724,22196,0.5032772966142347,0.8888888888888888,1.0,0.12,0.24,0.0,0.0,0.0,0.0,2018.2
531728,22196,0.10420695652079695,0.8888888888888888,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,2018.2
531729,22196,0.10420695652079695,0.8888888888888888,0.5,0.01,0.33999999999999997,0.0,0.0,0.0,0.0,2018.2
531730,22196,0.10420695652079695,0.8888888888888888,1.0,1.0,0.33999999999999997,0.0,0.0,0.0,0.0,2018.2
531731,22196,0.7338519127435502,0.8888888888888888,0.0,0.8,0.82,0.0,1.0,0.0,0.0,2018.2
531732,22196,0.7338519127435502,0.8888888888888888,0.5,0.85,0.82,0.0,1.0,0.0,0.0,2018.2
531733,22196,0.7338519127435502,0.8888888888888888,1.0,0.8,0.82,0.0,1.0,0.0,0.0,2018.2
531734,22196,0.9490114968331705,0.8888888888888888,0.0,0.85,0.8699999999999999,0.0,1.0,0.0,0.0,2018.2
531735,22196,0.9490114968331705,0.8888888888888888,0.5,0.78,0.8699999999999999,0.0,1.0,0.0,0.0,2018.2
